peer,KPI,sort,Product,Hierarchy 1,average,Value,Rank,last,group,Code
All products,Customer experience,11,CXO-Cockpit,Customer experience,5.996195465,6.278072191,18,,1,
All products,Customer experience,11,Cyberscience,Customer experience,5.996195465,5.980378856,23,,1,
All products,Customer experience,11,DigDash,Customer experience,5.996195465,5.381646793,32,,1,
All products,Customer experience,11,Dimensional Insight,Customer experience,5.996195465,6.303382304,17,,1,
All products,Customer experience,11,Domo,Customer experience,5.996195465,7.556211787,4,,1,
All products,Customer experience,11,Dundas,Customer experience,5.996195465,5.910247331,25,,1,
All products,Customer experience,11,Entrinsik,Customer experience,5.996195465,6.509133114,12,,1,
All products,Customer experience,11,Carriots Analytics (Envision),Customer experience,5.996195465,6.613964778,10,,1,
All products,Customer experience,11,IBM Cog Analytics,Customer experience,5.996195465,3.958224095,41,,1,
All products,Customer experience,11,IBM Plan Analytics,Customer experience,5.996195465,6.07290411,22,,1,
All products,Customer experience,11,Infor,Customer experience,5.996195465,5.258512223,36,,1,
All products,Customer experience,11,Information Builders,Customer experience,5.996195465,6.859841335,8,,1,
All products,Customer experience,11,Jedox,Customer experience,5.996195465,7.087640729,6,,1,
All products,Customer experience,11,Longview Analytics,Customer experience,5.996195465,6.518297913,11,,1,
All products,Customer experience,11,MS Excel,Customer experience,5.996195465,5.161479475,37,,1,
All products,Customer experience,11,MS Power BI,Customer experience,5.996195465,5.654295631,30,,1,
All products,Customer experience,11,MS SSRS,Customer experience,5.996195465,4.304023613,39,,1,
All products,Customer experience,11,MicroStrategy,Customer experience,5.996195465,6.216359305,19,,1,
All products,Customer experience,11,Oracle BI,Customer experience,5.996195465,5.876438769,26,,1,
All products,Customer experience,11,Phocas,Customer experience,5.996195465,7.167869253,5,,1,
All products,Customer experience,11,MIK (prevero),Customer experience,5.996195465,6.410623874,14,,1,
All products,Customer experience,11,prevero (prevero),Customer experience,5.996195465,6.330230411,16,,1,
All products,Customer experience,11,Pyramid Analytics,Customer experience,5.996195465,7.568107853,3,,1,
All products,Customer experience,11,Qlik Sense,Customer experience,5.996195465,7.004771264,7,,1,
All products,Customer experience,11,QlikView,Customer experience,5.996195465,6.495704558,13,,1,
All products,Customer experience,11,SAP BEx,Customer experience,5.996195465,2.918098378,42,,1,
All products,Customer experience,11,SAP BO Analysis,Customer experience,5.996195465,5.275595899,35,,1,
All products,Customer experience,11,SAP BO Design St.,Customer experience,5.996195465,5.160156208,38,,1,
All products,Customer experience,11,SAP BO WebI,Customer experience,5.996195465,4.054981222,40,,1,
All products,Customer experience,11,SAS Enterprise BI,Customer experience,5.996195465,5.854974813,27,,1,
All products,Customer experience,11,Sisense,Customer experience,5.996195465,5.724804701,28,,1,
All products,Customer experience,11,Tableau,Customer experience,5.996195465,5.340093261,33,,1,
All products,Customer experience,11,TARGIT,Customer experience,5.996195465,6.649890489,9,,1,
All products,Customer experience,11,TIBCO Spotfire,Customer experience,5.996195465,7.80725827,1,,1,
All products,Customer experience,11,Yellowfin,Customer experience,5.996195465,6.092124694,20,,1,
All products,Customer experience,11,Zoho Reports,Customer experience,5.996195465,5.291927308,34,,1,
All products,Self-service,12,Bissantz,Customer experience,6.468152464,7.633209746,14,,2,
All products,Self-service,12,BOARD,Customer experience,6.468152464,6.925317797,22,,2,
All products,Self-service,12,CALUMO,Customer experience,6.468152464,5.852754237,29,,2,
All products,Self-service,12,Chartio,Customer experience,6.468152464,9.284957627,4,,2,
All products,Self-service,12,Cubeware,Customer experience,6.468152464,7.220272775,18,,2,
All products,Self-service,12,cubus,Customer experience,6.468152464,7.896934197,12,,2,
All products,Self-service,12,CXO-Cockpit,Customer experience,6.468152464,5.194915254,31,,2,
All products,Self-service,12,Cyberscience,Customer experience,6.468152464,5.374697337,30,,2,
All products,Self-service,12,DigDash,Customer experience,6.468152464,2.048728814,40,,2,
All products,Self-service,12,Dimensional Insight,Customer experience,6.468152464,5.120887338,32,,2,
All products,Self-service,12,Domo,Customer experience,6.468152464,8.19589309,9,,2,
All products,Self-service,12,Dundas,Customer experience,6.468152464,1.599273608,41,,2,
All products,Self-service,12,Entrinsik,Customer experience,6.468152464,9.713983051,2,,2,
All products,Self-service,12,Carriots Analytics (Envision),Customer experience,6.468152464,4.565677966,34,,2,
All products,Self-service,12,IBM Cog Analytics,Customer experience,6.468152464,7.158688769,19,,2,
All products,Self-service,12,IBM Plan Analytics,Customer experience,6.468152464,4.891145529,33,,2,
All products,Self-service,12,Infor,Customer experience,6.468152464,7.139830508,20,,2,
All products,Self-service,12,Information Builders,Customer experience,6.468152464,6.335407839,25,,2,
All products,Self-service,12,Jedox,Customer experience,6.468152464,6.231306082,27,,2,
All products,Self-service,12,Longview Analytics,Customer experience,6.468152464,1,42,,2,
All products,Self-service,12,MS Excel,Customer experience,6.468152464,6.943330314,21,,2,
All products,Self-service,12,MS Power BI,Customer experience,6.468152464,6.380785528,24,,2,
All products,Self-service,12,MS SSRS,Customer experience,6.468152464,2.434390377,39,,2,
All products,Self-service,12,MicroStrategy,Customer experience,6.468152464,9.110169492,6,,2,
All products,Self-service,12,Oracle BI,Customer experience,6.468152464,8.105137712,11,,2,
All products,Self-service,12,Phocas,Customer experience,6.468152464,9.284957627,5,,2,
All products,Self-service,12,MIK (prevero),Customer experience,6.468152464,8.523783488,8,,2,
All products,Self-service,12,prevero (prevero),Customer experience,6.468152464,6.843950906,23,,2,
All products,Self-service,12,Pyramid Analytics,Customer experience,6.468152464,8.76059322,7,,2,
All products,Self-service,12,Qlik Sense,Customer experience,6.468152464,8.145821157,10,,2,
All products,Self-service,12,QlikView,Customer experience,6.468152464,6.251134988,26,,2,
All products,Self-service,12,SAP BEx,Customer experience,6.468152464,4.270722987,36,,2,
All products,Self-service,12,SAP BO Analysis,Customer experience,6.468152464,7.341724826,17,,2,
All products,Self-service,12,SAP BO Design St.,Customer experience,6.468152464,4.279661017,35,,2,
All products,Self-service,12,SAP BO WebI,Customer experience,6.468152464,7.449682203,16,,2,
All products,Self-service,12,SAS Enterprise BI,Customer experience,6.468152464,7.515227754,15,,2,
All products,Self-service,12,Sisense,Customer experience,6.468152464,4.010468594,37,,2,
All products,Self-service,12,Tableau,Customer experience,6.468152464,6.183716707,28,,2,
All products,Self-service,12,TARGIT,Customer experience,6.468152464,7.85819866,13,,2,
All products,Self-service,12,TIBCO Spotfire,Customer experience,6.468152464,9.50968523,3,,2,
All products,Self-service,12,Yellowfin,Customer experience,6.468152464,10,1,,2,
All products,Self-service,12,Zoho Reports,Customer experience,6.468152464,3.075379126,38,,2,
All products,Flexibility for users,13,Bissantz,Customer experience,5.676126466,4.773705259,28,,2,
All products,Flexibility for users,13,BOARD,Customer experience,5.676126466,8.696748554,5,,2,
All products,Flexibility for users,13,CALUMO,Customer experience,5.676126466,4.553087879,30,,2,
All products,Flexibility for users,13,Chartio,Customer experience,5.676126466,5.585565933,21,,2,
All products,Flexibility for users,13,Cubeware,Customer experience,5.676126466,5.780411201,20,,2,
All products,Flexibility for users,13,cubus,Customer experience,5.676126466,9.743422359,2,,2,
All products,Flexibility for users,13,CXO-Cockpit,Customer experience,5.676126466,5.87037326,18,,2,
All products,Flexibility for users,13,Cyberscience,Customer experience,5.676126466,5.382682099,24,,2,
All products,Flexibility for users,13,DigDash,Customer experience,5.676126466,5.853531452,19,,2,
All products,Flexibility for users,13,Dimensional Insight,Customer experience,5.676126466,6.625641522,14,,2,
All products,Flexibility for users,13,Domo,Customer experience,5.676126466,4.372988865,31,,2,
All products,Flexibility for users,13,Dundas,Customer experience,5.676126466,8.382721669,8,,2,
All products,Flexibility for users,13,Entrinsik,Customer experience,5.676126466,5.091026367,26,,2,
All products,Flexibility for users,13,Carriots Analytics (Envision),Customer experience,5.676126466,7.644719324,11,,2,
All products,Flexibility for users,13,IBM Cog Analytics,Customer experience,5.676126466,1.27819064,40,,2,
All products,Flexibility for users,13,IBM Plan Analytics,Customer experience,5.676126466,8.198967518,9,,2,
All products,Flexibility for users,13,Infor,Customer experience,5.676126466,6.010562961,17,,2,
All products,Flexibility for users,13,Information Builders,Customer experience,5.676126466,7.817182225,10,,2,
All products,Flexibility for users,13,Jedox,Customer experience,5.676126466,8.41219681,7,,2,
All products,Flexibility for users,13,Longview Analytics,Customer experience,5.676126466,9.485970318,3,,2,
All products,Flexibility for users,13,MS Excel,Customer experience,5.676126466,5.418828631,23,,2,
All products,Flexibility for users,13,MS Power BI,Customer experience,5.676126466,3.695334922,36,,2,
All products,Flexibility for users,13,MS SSRS,Customer experience,5.676126466,2.062373768,38,,2,
All products,Flexibility for users,13,MicroStrategy,Customer experience,5.676126466,3.853014952,34,,2,
All products,Flexibility for users,13,Oracle BI,Customer experience,5.676126466,3.205339409,37,,2,
All products,Flexibility for users,13,Phocas,Customer experience,5.676126466,5.357969333,25,,2,
All products,Flexibility for users,13,MIK (prevero),Customer experience,5.676126466,8.650705499,6,,2,
All products,Flexibility for users,13,prevero (prevero),Customer experience,5.676126466,10,1,,2,
All products,Flexibility for users,13,Pyramid Analytics,Customer experience,5.676126466,4.315180742,32,,2,
All products,Flexibility for users,13,Qlik Sense,Customer experience,5.676126466,6.621776265,15,,2,
All products,Flexibility for users,13,QlikView,Customer experience,5.676126466,6.996817879,13,,2,
All products,Flexibility for users,13,SAP BEx,Customer experience,5.676126466,1.17855679,41,,2,
All products,Flexibility for users,13,SAP BO Analysis,Customer experience,5.676126466,1.288540652,39,,2,
All products,Flexibility for users,13,SAP BO Design St.,Customer experience,5.676126466,4.775007745,27,,2,
All products,Flexibility for users,13,SAP BO WebI,Customer experience,5.676126466,1,42,,2,
All products,Flexibility for users,13,SAS Enterprise BI,Customer experience,5.676126466,6.401017477,16,,2,
All products,Flexibility for users,13,Sisense,Customer experience,5.676126466,7.50000466,12,,2,
All products,Flexibility for users,13,Tableau,Customer experience,5.676126466,4.061401356,33,,2,
All products,Flexibility for users,13,TARGIT,Customer experience,5.676126466,4.571633302,29,,2,
All products,Flexibility for users,13,TIBCO Spotfire,Customer experience,5.676126466,8.730585295,4,,2,
All products,Flexibility for users,13,Yellowfin,Customer experience,5.676126466,3.734645067,35,,2,
All products,Flexibility for users,13,Zoho Reports,Customer experience,5.676126466,5.418881594,22,,2,
All products,Ease of use,14,Bissantz,Customer experience,5.800613119,5.554158971,27,,2,
All products,Ease of use,14,BOARD,Customer experience,5.800613119,6.745032043,11,,2,
All products,Ease of use,14,CALUMO,Customer experience,5.800613119,5.936537914,20,,2,
All products,Ease of use,14,Chartio,Customer experience,5.800613119,6.691202726,12,,2,
All products,Ease of use,14,Cubeware,Customer experience,5.800613119,4.524143093,34,,2,
All products,Ease of use,14,cubus,Customer experience,5.800613119,6.342335039,16,,2,
All products,Ease of use,14,CXO-Cockpit,Customer experience,5.800613119,10,1,,2,
All products,Ease of use,14,Cyberscience,Customer experience,5.800613119,7.166239132,8,,2,
All products,Ease of use,14,DigDash,Customer experience,5.800613119,7.564901201,6,,2,
All products,Ease of use,14,Dimensional Insight,Customer experience,5.800613119,5.253681372,29,,2,
All products,Ease of use,14,Domo,Customer experience,5.800613119,8.112322929,4,,2,
All products,Ease of use,14,Dundas,Customer experience,5.800613119,6.47012226,14,,2,
All products,Ease of use,14,Entrinsik,Customer experience,5.800613119,8.45376318,2,,2,
All products,Ease of use,14,Carriots Analytics (Envision),Customer experience,5.800613119,5.670420454,24,,2,
All products,Ease of use,14,IBM Cog Analytics,Customer experience,5.800613119,3.026973148,40,,2,
All products,Ease of use,14,IBM Plan Analytics,Customer experience,5.800613119,4.434834393,35,,2,
All products,Ease of use,14,Infor,Customer experience,5.800613119,4.789089947,31,,2,
All products,Ease of use,14,Information Builders,Customer experience,5.800613119,4.542592307,33,,2,
All products,Ease of use,14,Jedox,Customer experience,5.800613119,6.360182294,15,,2,
All products,Ease of use,14,Longview Analytics,Customer experience,5.800613119,5.819069789,21,,2,
All products,Ease of use,14,MS Excel,Customer experience,5.800613119,5.6597703,25,,2,
All products,Ease of use,14,MS Power BI,Customer experience,5.800613119,6.001259824,18,,2,
All products,Ease of use,14,MS SSRS,Customer experience,5.800613119,4.749727419,32,,2,
All products,Ease of use,14,MicroStrategy,Customer experience,5.800613119,4.346793647,36,,2,
All products,Ease of use,14,Oracle BI,Customer experience,5.800613119,4.242759707,37,,2,
All products,Ease of use,14,Phocas,Customer experience,5.800613119,7.702096964,5,,2,
All products,Ease of use,14,MIK (prevero),Customer experience,5.800613119,3.980801746,38,,2,
All products,Ease of use,14,prevero (prevero),Customer experience,5.800613119,5.630449343,26,,2,
All products,Ease of use,14,Pyramid Analytics,Customer experience,5.800613119,7.02245281,10,,2,
All products,Ease of use,14,Qlik Sense,Customer experience,5.800613119,5.790214979,23,,2,
All products,Ease of use,14,QlikView,Customer experience,5.800613119,5.994831681,19,,2,
All products,Ease of use,14,SAP BEx,Customer experience,5.800613119,1,42,,2,
All products,Ease of use,14,SAP BO Analysis,Customer experience,5.800613119,3.646380733,39,,2,
All products,Ease of use,14,SAP BO Design St.,Customer experience,5.800613119,5.359286324,28,,2,
All products,Ease of use,14,SAP BO WebI,Customer experience,5.800613119,5.242691493,30,,2,
All products,Ease of use,14,SAS Enterprise BI,Customer experience,5.800613119,2.335086071,41,,2,
All products,Ease of use,14,Sisense,Customer experience,5.800613119,7.485731191,7,,2,
All products,Ease of use,14,Tableau,Customer experience,5.800613119,7.142098841,9,,2,
All products,Ease of use,14,TARGIT,Customer experience,5.800613119,6.483753663,13,,2,
All products,Ease of use,14,TIBCO Spotfire,Customer experience,5.800613119,5.794852163,22,,2,
